0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
758.0,1.0,41.0,96.0,660.0,52.0,185.0,99.0,646.0,103.0,32.0,33.0,362.0,491.0,138.0,310.0,300.0,157.0,654.0,59.0,242.0,35.0,619.0,67.0,257.0,357.0,113.0,559.0,922.0,360.0,241.0,245.0,343.0,53.0,218.0,680.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.0,646.0,99.0,266.0,158.0,96.0,61.0,885.0,723.0,583.0,926.0,848.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877.0,180.0,9.0,438.0,375.0,4.0,294.0,367.0,953.0,710.0,292.0,34.0,462.0,525.0,38.0,289.0,248.0,433.0,51.0,310.0,479.0,543.0,123.0,527.0,160.0,104.0,443.0,162.0,71.0,904.0,109.0,758.0,633.0,516.0,265.0,737.0,311.0,319.0,69.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344.0,849.0,433.0,202.0,32.0,852.0,233.0,47.0,83.0,423.0,173.0,146.0,27.0,97.0,319.0,318.0,48.0,156.0,322.0,286.0,387.0,676.0,58.0,555.0,21.0,732.0,479.0,204.0,503.0,325.0,881.0,988.0,528.0,254.0,375.0,369.0,554.0,927.0,304.0,8.0,346.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,146.0,103.0,183.0,791.0,63.0,318.0,232.0,475.0,209.0,348.0,473.0,47.0,503.0,83.0,353.0,369.0,148.0,30.0,37.0,505.0,32.0,76.0,139.0,495.0,401.0,67.0,190.0,455.0,451.0,217.0,79.0,715.0,248.0,924.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770.0,916.0,786.0,237.0,517.0,435.0,852.0,495.0,468.0,742.0,983.0,210.0,13.0,696.0,24.0,522.0,279.0,759.0,990.0,26.0,760.0,141.0,243.0,50.0,413.0,393.0,268.0,372.0,197.0,1048.0,650.0,288.0,445.0,513.0,553.0,524.0,1147.0,302.0,846.0,427.0,88.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832.0,244.0,646.0,158.0,41.0,743.0,566.0,44.0,118.0,400.0,74.0,5.0,2.0,140.0,31.0,146.0,451.0,378.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,654.0,32.0,571.0,175.0,103.0,346.0,438.0,686.0,479.0,233.0,30.0,8.0,791.0,251.0,403.0,180.0,58.0,613.0,155.0,495.0,167.0,512.0,34.0,160.0,13.0,468.0,69.0,62.0,262.0,554.0,840.0,527.0,14.0,907.0,998.0,330.0,806.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,61.0,711.0,44.0,73.0,344.0,290.0,131.0,116.0,431.0,356.0,624.0,412.0,90.0,32.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567.0,260.0,358.0,74.0,78.0,1146.0,87.0,1010.0,243.0,142.0,50.0,598.0,141.0,406.0,84.0,388.0,104.0,134.0,446.0,98.0,1041.0,13.0,69.0,159.0,24.0,11.0,26.0,40.0,299.0,443.0,1047.0,137.0,696.0,132.0,18.0,234.0,486.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587.0,1322.0,1296.0,771.0,459.0,1209.0,572.0,758.0,90.0,300.0,598.0,633.0,1272.0,170.0,770.0,1193.0,656.0,1001.0,691.0,64.0,1343.0,1090.0,968.0,682.0,615.0,497.0,72.0,659.0,565.0,1280.0,893.0,407.0,508.0,295.0,1178.0,1258.0,957.0,200.0,560.0,1052.0,883.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,55.0,80.0,359.0,123.0,273.0,512.0,148.0,435.0,690.0,749.0,376.0,887.0,1203.0,449.0,542.0,649.0,809.0,958.0,910.0,730.0,15.0,28.0,701.0,820.0,830.0,147.0,764.0,101.0,299.0,445.0,570.0,522.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596.0,61.0,711.0,646.0,96.0,88.0,145.0,606.0,306.0,496.0,131.0,13.0,571.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867.0,96.0,361.0,404.0,566.0,290.0,1.0,420.0,252.0,518.0,347.0,334.0,90.0,844.0,472.0,497.0,685.0,491.0,758.0,300.0,924.0,423.0,508.0,407.0,189.0,659.0,459.0,378.0,565.0,356.0,873.0,663.0,739.0,957.0,60.0,1101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506.0,201.0,267.0,23.0,102.0,473.0,91.0,199.0,167.0,104.0,103.0,196.0,840.0,651.0,54.0,192.0,907.0,423.0,245.0,343.0,472.0,315.0,155.0,66.0,784.0,232.0,348.0,212.0,555.0,34.0,13.0,9.0,554.0,222.0,77.0,25.0,786.0,474.0,746.0,6.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314.0,143.0,15.0,152.0,19.0,307.0,1068.0,1207.0,790.0,297.0,1040.0,542.0,489.0,417.0,982.0,845.0,376.0,818.0,457.0,730.0,198.0,163.0,977.0,1066.0,185.0,188.0,852.0,308.0,222.0,431.0,612.0,589.0,131.0,828.0,1223.0,625.0,398.0,711.0,215.0,906.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661.0,424.0,175.0,167.0,475.0,114.0,348.0,157.0,103.0,250.0,310.0,241.0,257.0,51.0,54.0,362.0,100.0,284.0,791.0,1056.0,298.0,321.0,146.0,319.0,316.0,517.0,34.0,180.0,543.0,35.0,732.0,7.0,433.0,352.0,384.0,330.0,113.0,651.0,852.0,196.0,245.0,119.0,218.0,527.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1106.0,474.0,545.0,536.0,112.0,597.0,261.0,959.0,680.0,113.0,405.0,136.0,97.0,114.0,322.0,58.0,844.0,111.0,227.0,590.0,907.0,89.0,233.0,308.0,505.0,368.0,285.0,1041.0,10.0,470.0,222.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,32.0,540.0,241.0,261.0,6.0,50.0,882.0,278.0,470.0,181.0,330.0,391.0,343.0,680.0,126.0,58.0,907.0,239.0,481.0,742.0,721.0,276.0,111.0,487.0,360.0,109.0,257.0,685.0,491.0,186.0,190.0,240.0,501.0,569.0,92.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367.0,47.0,374.0,15.0,83.0,147.0,437.0,618.0,426.0,973.0,712.0,372.0,890.0,108.0,688.0,466.0,1070.0,509.0,825.0,302.0,322.0,110.0,438.0,291.0,8.0,119.0,57.0,1116.0,303.0,513.0,753.0,892.0,629.0,70.0,570.0,834.0,651.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358.0,711.0,131.0,326.0,185.0,605.0,290.0,1164.0,646.0,420.0,518.0,105.0,96.0,61.0,848.0,99.0,336.0,52.0,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715.0,50.0,501.0,25.0,78.0,11.0,299.0,178.0,69.0,687.0,84.0,529.0,406.0,1010.0,279.0,351.0,837.0,1072.0,12.0,152.0,530.0,53.0,137.0,88.0,306.0,234.0,141.0,176.0,24.0,403.0,1048.0,210.0,611.0,121.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591.0,2.0,743.0,158.0,244.0,347.0,61.0,73.0,140.0,848.0,496.0,118.0,662.0,176.0,361.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267.0,490.0,1064.0,1216.0,2.0,1236.0,131.0,1300.0,1016.0,1119.0,158.0,116.0,244.0,1082.0,711.0,207.0,552.0,510.0,605.0,979.0,752.0,5.0,73.0,281.0,61.0,1344.0,592.0,262.0,867.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404.0,646.0,290.0,381.0,490.0,876.0,158.0,711.0,61.0,73.0,96.0,404.0,176.0,340.0,867.0,252.0,41.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260.0,158.0,290.0,336.0,490.0,140.0,496.0,1168.0,711.0,707.0,262.0,340.0,96.0,458.0,723.0,662.0,181.0,659.0,50.0,593.0,511.0,25.0,210.0,356.0,243.0,1316.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144.0,455.0,50.0,89.0,537.0,465.0,245.0,196.0,609.0,53.0,101.0,490.0,585.0,560.0,294.0,240.0,102.0,479.0,528.0,316.0,151.0,627.0,58.0,278.0,308.0,216.0,478.0,322.0,158.0,6.0,94.0,162.0,199.0,300.0,358.0,77.0,623.0,571.0,254.0,13.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526.0,510.0,290.0,105.0,49.0,646.0,377.0,145.0,158.0,420.0,743.0,253.0,73.0,566.0,592.0,99.0,140.0,1289.0,848.0,942.0,839.0,266.0,252.0,692.0,61.0,52.0,683.0,96.0,926.0,270.0,496.0,1005.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,589.0,311.0,574.0,182.0,16.0,417.0,414.0,607.0,409.0,56.0,993.0,998.0,206.0,789.0,329.0,1026.0,604.0,823.0,802.0,1022.0,900.0,1111.0,927.0,524.0,364.0,553.0,1230.0,963.0,709.0,744.0,928.0,466.0,283.0,467.0,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,119.0,357.0,674.0,121.0,1085.0,828.0,606.0,941.0,31.0,406.0,1007.0,762.0,480.0,729.0,858.0,669.0,522.0,509.0,1092.0,990.0,127.0,513.0,759.0,466.0,1156.0,908.0,80.0,678.0,416.0,542.0,494.0,557.0,983.0,1194.0,966.0,748.0,952.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,71.0,239.0,30.0,320.0,113.0,893.0,1261.0,112.0,526.0,211.0,203.0,571.0,363.0,1013.0,903.0,763.0,1123.0,9.0,66.0,324.0,833.0,231.0,831.0,262.0,711.0,1308.0,266.0,99.0,685.0,316.0,870.0,868.0,404.0,73.0,372.0,490.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,58.0,823.0,284.0,738.0,405.0,395.0,67.0,162.0,304.0,85.0,745.0,478.0,248.0,322.0,769.0,479.0,136.0,559.0,34.0,232.0,999.0,54.0,100.0,525.0,886.0,852.0,96.0,154.0,1048.0,457.0,473.0,183.0,167.0,513.0,77.0,571.0,578.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264.0,289.0,103.0,666.0,210.0,6.0,149.0,82.0,1287.0,61.0,1002.0,500.0,427.0,635.0,109.0,1105.0,498.0,298.0,352.0,37.0,201.0,114.0,726.0,960.0,540.0,493.0,850.0,403.0,115.0,821.0,734.0,173.0,731.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914.0,919.0,362.0,192.0,789.0,268.0,698.0,830.0,227.0,254.0,571.0,473.0,358.0,834.0,13.0,1104.0,136.0,57.0,444.0,826.0,711.0,340.0,481.0,242.0,348.0,438.0,101.0,292.0,54.0,265.0,322.0,183.0,487.0,102.0,221.0,37.0,624.0,160.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1023.0,33.0,505.0,261.0,109.0,408.0,57.0,101.0,22.0,114.0,624.0,310.0,24.0,321.0,360.0,811.0,527.0,55.0,274.0,1106.0,95.0,308.0,113.0,502.0,907.0,18.0,351.0,687.0,463.0,104.0,772.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.0,404.0,2.0,158.0,490.0,743.0,994.0,361.0,223.0,687.0,358.0,501.0,11.0,87.0,46.0,59.0,550.0,29.0,24.0,406.0,182.0,84.0,174.0,351.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.0,61.0,490.0,281.0,566.0,44.0,86.0,851.0,1195.0,646.0,140.0,96.0,269.0,105.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940.0,11.0,282.0,64.0,1084.0,152.0,610.0,1155.0,88.0,488.0,137.0,74.0,132.0,303.0,268.0,445.0,351.0,191.0,159.0,234.0,788.0,524.0,489.0,957.0,829.0,1144.0,1244.0,416.0,12.0,125.0,1124.0,1113.0,533.0,1046.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301.0,427.0,142.0,11.0,288.0,69.0,669.0,356.0,1127.0,400.0,383.0,611.0,843.0,918.0,26.0,74.0,393.0,563.0,446.0,372.0,104.0,675.0,243.0,403.0,620.0,408.0,32.0,126.0,157.0,569.0,624.0,724.0,348.0,95.0,491.0,276.0,505.0,162.0,245.0,1057.0,308.0,23.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608.0,210.0,50.0,374.0,45.0,1004.0,217.0,30.0,212.0,1145.0,114.0,684.0,731.0,291.0,1116.0,395.0,672.0,526.0,602.0,600.0,1015.0,62.0,614.0,872.0,649.0,768.0,556.0,1185.0,1200.0,492.0,846.0,216.0,986.0,629.0,151.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,468.0,391.0,557.0,48.0,204.0,259.0,555.0,297.0,544.0,338.0,4.0,148.0,9.0,472.0,590.0,455.0,549.0,378.0,14.0,584.0,272.0,56.0,85.0,195.0,542.0,527.0,768.0,435.0,730.0,294.0,612.0,887.0,859.0,141.0,25.0,11.0,761.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617.0,131.0,190.0,440.0,220.0,734.0,470.0,459.0,946.0,109.0,312.0,388.0,829.0,201.0,298.0,158.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908.0,578.0,148.0,860.0,886.0,47.0,514.0,311.0,1061.0,227.0,738.0,193.0,238.0,649.0,792.0,329.0,648.0,778.0,702.0,160.0,953.0,475.0,435.0,81.0,173.0,143.0,602.0,455.0,163.0,585.0,519.0,55.0,774.0,232.0,378.0,80.0,194.0,62.0,547.0,525.0,927.0,424.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.0,332.0,511.0,121.0,189.0,388.0,1079.0,159.0,403.0,400.0,69.0,687.0,843.0,1047.0,563.0,87.0,78.0,1103.0,1197.0,307.0,197.0,26.0,406.0,553.0,382.0,24.0,191.0,513.0,938.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782.0,176.0,96.0,404.0,332.0,605.0,99.0,223.0,31.0,69.0,154.0,306.0,1053.0,1010.0,643.0,533.0,358.0,50.0,64.0,134.0,11.0,178.0,849.0,210.0,25.0,53.0,90.0,243.0,356.0,87.0,772.0,26.0,639.0,642.0,365.0,341.0,24.0,761.0,268.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317.0,31.0,501.0,288.0,341.0,59.0,365.0,50.0,575.0,154.0,403.0,446.0,849.0,950.0,382.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637.0,61.0,496.0,290.0,885.0,176.0,158.0,281.0,420.0,49.0,140.0,592.0,909.0,1069.0,662.0,1002.0,145.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890.0,192.0,340.0,78.0,639.0,117.0,803.0,1002.0,290.0,451.0,311.0,610.0,141.0,303.0,174.0,137.0,24.0,550.0,121.0,1011.0,650.0,951.0,463.0,699.0,509.0,513.0,575.0,990.0,890.0,104.0,217.0,162.0,358.0,31.0,23.0,258.0,1135.0,455.0,712.0,403.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665.0,490.0,140.0,404.0,625.0,839.0,30.0,620.0,624.0,241.0,1035.0,511.0,544.0,167.0,10.0,499.0,722.0,157.0,470.0,201.0,308.0,138.0,54.0,274.0,348.0,484.0,356.0,90.0,619.0,330.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,114.0,137.0,8.0,423.0,570.0,362.0,623.0,197.0,1104.0,820.0,369.0,1140.0,268.0,443.0,216.0,506.0,314.0,434.0,650.0,581.0,600.0,56.0,963.0,1066.0,1214.0,1015.0,416.0,1255.0,789.0,467.0,553.0,371.0,823.0,1116.0,512.0,947.0,169.0,206.0,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759.0,226.0,714.0,589.0,368.0,21.0,65.0,545.0,578.0,411.0,241.0,432.0,157.0,321.0,554.0,82.0,112.0,327.0,367.0,190.0,263.0,101.0,76.0,300.0,365.0,93.0,87.0,741.0,30.0,473.0,550.0,539.0,1258.0,603.0,541.0,104.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223.0,61.0,566.0,25.0,451.0,859.0,50.0,53.0,31.0,358.0,356.0,142.0,1047.0,182.0,104.0,372.0,432.0,190.0,533.0,349.0,134.0,427.0,500.0,593.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495.0,141.0,201.0,255.0,1074.0,230.0,241.0,35.0,745.0,633.0,824.0,630.0,312.0,919.0,90.0,330.0,436.0,245.0,508.0,67.0,428.0,854.0,682.0,590.0,231.0,545.0,22.0,399.0,146.0,390.0,236.0,742.0,192.0,548.0,97.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,132.0,997.0,383.0,88.0,522.0,1012.0,351.0,670.0,445.0,772.0,688.0,799.0,174.0,553.0,416.0,765.0,463.0,166.0,879.0,470.0,248.0,1105.0,784.0,390.0,726.0,35.0,100.0,368.0,136.0,433.0,230.0,113.0,23.0,157.0,798.0,41.0,400.0,50.0,13.0,201.0,446.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,262.0,158.0,99.0,665.0,5.0,646.0,131.0,1064.0,246.0,490.0,707.0,803.0,52.0,96.0,118.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,147.0,254.0,15.0,701.0,570.0,437.0,916.0,769.0,24.0,600.0,314.0,457.0,75.0,195.0,604.0,549.0,1048.0,56.0,1214.0,1255.0,62.0,443.0,203.0,283.0,767.0,755.0,413.0,233.0,290.0,490.0,265.0,630.0,123.0,364.0,25.0,903.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,272.0,375.0,528.0,304.0,34.0,350.0,893.0,503.0,968.0,854.0,78.0,1052.0,28.0,363.0,993.0,512.0,251.0,424.0,16.0,697.0,142.0,684.0,80.0,951.0,1259.0,85.0,62.0,206.0,573.0,1039.0,822.0,513.0,191.0,549.0,886.0,974.0,925.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642.0,158.0,646.0,281.0,665.0,848.0,909.0,99.0,377.0,662.0,361.0,52.0,912.0,340.0,981.0,885.0,50.0,78.0,427.0,26.0,550.0,299.0,515.0,307.0,11.0,358.0,403.0,687.0,141.0,306.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,787.0,285.0,129.0,859.0,300.0,146.0,608.0,109.0,301.0,870.0,627.0,654.0,111.0,187.0,186.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385.0,309.0,513.0,56.0,463.0,998.0,875.0,604.0,526.0,582.0,436.0,742.0,615.0,272.0,276.0,1313.0,1004.0,845.0,695.0,840.0,34.0,16.0,294.0,1026.0,324.0,419.0,547.0,329.0,467.0,363.0,907.0,802.0,389.0,1066.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765.0,365.0,84.0,87.0,850.0,18.0,400.0,351.0,737.0,12.0,867.0,326.0,403.0,174.0,74.0,78.0,13.0,5.0,592.0,88.0,137.0,141.0,646.0,510.0,134.0,501.0,50.0,404.0,322.0,349.0,696.0,611.0,394.0,279.0,366.0,406.0,131.0,490.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571.0,559.0,32.0,638.0,232.0,278.0,192.0,94.0,348.0,37.0,358.0,183.0,619.0,277.0,50.0,330.0,1162.0,109.0,248.0,478.0,308.0,35.0,93.0,180.0,48.0,167.0,644.0,367.0,423.0,222.0,685.0,378.0,343.0,34.0,438.0,292.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,931.0,995.0,54.0,486.0,331.0,103.0,726.0,277.0,356.0,157.0,192.0,342.0,469.0,104.0,771.0,285.0,1074.0,1052.0,350.0,279.0,137.0,792.0,211.0,1038.0,850.0,532.0,464.0,776.0,471.0,9.0,55.0,83.0,115.0,397.0,887.0,403.0,664.0,1252.0,585.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811.0,406.0,303.0,918.0,1225.0,18.0,121.0,69.0,772.0,260.0,104.0,137.0,345.0,84.0,279.0,365.0,191.0,152.0,201.0,408.0,470.0,1013.0,569.0,241.0,157.0,30.0,459.0,891.0,240.0,239.0,102.0,619.0,830.0,321.0,138.0,32.0,101.0,423.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436.0,490.0,290.0,118.0,404.0,358.0,501.0,53.0,303.0,50.0,69.0,78.0,406.0,642.0,403.0,351.0,179.0,152.0,24.0,445.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,738.0,455.0,222.0,312.0,114.0,401.0,53.0,352.0,726.0,505.0,162.0,308.0,102.0,348.0,23.0,32.0,248.0,251.0,192.0,218.0,342.0,236.0,495.0,230.0,353.0,330.0,83.0,493.0,358.0,727.0,339.0,712.0,105.0,270.0,458.0,253.0,1002.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252.0,490.0,290.0,131.0,711.0,281.0,566.0,347.0,851.0,2.0,5.0,831.0,44.0,1085.0,140.0,646.0,728.0,1184.0,743.0,244.0,797.0,252.0,848.0,332.0,249.0,86.0,674.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
